CID,D_Dtr04,D_Dtr09,ATSC7s,ATSC8s,GATS6e,GATS7s,P_VSA_LogP_8,P_VSA_MR_3,P_VSA_MR_8,P_VSA_m_4,P_VSA_e_4,P_VSA_i_1,P_VSA_s_5,SM15_EA_ed_,SM05_AEA_ri_,SM06_AEA_ri_,Eig10_EA_ed_,Eig11_EA_ed_,RDF045u,RDF030p,RDF080i,RDF115i,RDF115s,Mor06s,HATS0s,HATS3s,H_052,SsOH,G_O__O_,TPSA_Tot_,SAdon
13216,1.5271796258079,1.5271796258079,1.53605522404764,1.52764588249805,1.53113949926204,1.53201655616699,1.5271796258079,1.60153181874471,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.58764763192479,1.51694715833051,1.51536997962566,1.51694715833051,1.51536997962566,1.55476558582763,1.54166460459023,1.5271796258079,1.5271796258079,1.5271796258079,1.52739013438223,1.52910398636113,1.53016629758421,1.53566023323503,1.54659385900671,1.5271796258079,1.5664065154363,1.60153181874471
13436,1.5271796258079,1.5271796258079,1.54168861692829,1.54208434897787,1.5292800482439,1.52984356294429,1.5271796258079,1.5271796258079,1.6248071966786,1.6248071966786,1.5271796258079,1.6248071966786,1.5271796258079,1.58241361094468,1.5220090764261,1.5220090764261,1.5220090764261,1.5220090764261,1.53746666031326,1.53674794608603,1.53513151309497,1.5271796258079,1.5271796258079,1.52337403276095,1.52885032323935,1.5302837046872,1.5271796258079,1.5271796258079,1.5271796258079,1.61235910466759,1.5271796258079
13561,1.5271796258079,1.5271796258079,1.56031257137426,1.53793737342551,1.53072701785311,1.53181991267396,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.57791593115614,1.51919536326887,1.51674242154161,1.51919536326887,1.51674242154161,1.53738056858672,1.53270204697612,1.53800480786832,1.54112546792523,1.55246251513519,1.54588608192391,1.52892559998644,1.52928219426623,1.5271796258079,1.5271796258079,1.5271796258079,1.56082986144429,1.5271796258079
14100,1.5271796258079,1.5271796258079,1.55421501793304,1.54540872325489,1.52811740373125,1.5319087463577,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.58972418070828,1.58117202228175,1.51683676743097,1.51646600263945,1.51683676743097,1.51646600263945,1.53566023323503,1.52867383592935,1.52813468356448,1.5271796258079,1.5271796258079,1.51306613560211,1.53222353668834,1.53144717363686,1.5271796258079,1.5271796258079,1.5271796258079,1.59154487855915,1.56250936088471
14104,1.5271796258079,1.5271796258079,1.54537149740775,1.53402753372498,1.52759172918444,1.52798342820388,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.58911848201669,1.51679765440685,1.51484039359983,1.51679765440685,1.51484039359983,1.55465040796337,1.53565402216018,1.53414032958869,1.5271796258079,1.5271796258079,1.52187938853568,1.52859845271727,1.52852950300582,1.5271796258079,1.5271796258079,1.5271796258079,1.54616914500048,1.5271796258079
14228,1.5271796258079,1.5271796258079,1.56667028056283,1.57166394521469,1.53059286169349,1.53105452980199,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.57791917944629,1.52309876243206,1.52302543362895,1.52309876243206,1.52302543362895,1.54372175265916,1.53440324133644,1.52806771487876,1.56502385661729,1.55751274582169,1.5330448533721,1.52883311265894,1.52863076371316,1.53147049273831,1.5271796258079,1.5271796258079,1.5766378289588,1.5271796258079
14257,1.5271796258079,1.5271796258079,1.53426974756316,1.53328421482337,1.52918774481324,1.52918989194803,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.51874978760291,1.5271796258079,1.51874978760291,1.5271796258079,1.53849243054422,1.53380591085165,1.53197217181336,1.54311744811497,1.55406591705684,1.53905996708605,1.52795532378828,1.52873411954584,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079
14286,1.5271796258079,1.5271796258079,1.53233326525074,1.5271796258079,1.52871259202404,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.58485905772571,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.53420296298015,1.52801585087168,1.5271796258079,1.5271796258079,1.5271796258079,1.52133053108412,1.53305745939202,1.5327294116613,1.5271796258079,1.5271796258079,1.5271796258079,1.5825243109871,1.5271796258079
14296,1.5271796258079,1.5271796258079,1.53613989793931,1.5271796258079,1.52754189360911,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.58676173871516,1.51210040189764,1.5271796258079,1.51210040189764,1.5271796258079,1.53951025646343,1.53466576390947,1.5271796258079,1.5271796258079,1.5271796258079,1.52869967426241,1.52866091535765,1.52835485473345,1.5271796258079,1.5271796258079,1.5271796258079,1.57578481591475,1.5271796258079
14328,1.5271796258079,1.5271796258079,1.57650850988886,1.56404602956406,1.52852303760243,1.53064823998885,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.58796946715825,1.51852430561105,1.51639683152685,1.51852430561105,1.51639683152685,1.54324442508605,1.53303855002649,1.53120744561018,1.5271796258079,1.5271796258079,1.5229542982138,1.5305609048339,1.52943663995421,1.5271796258079,1.5271796258079,1.55725113991861,1.59110957351824,1.5271796258079
14491,1.5271796258079,1.5271796258079,1.54201246375194,1.53090360895605,1.52969589317171,1.53062268291764,1.5271796258079,1.5271796258079,1.64420004498934,1.64420004498934,1.5271796258079,1.64420004498934,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.53957506848125,1.53534941246787,1.53680349377288,1.5271796258079,1.5271796258079,1.53588782240156,1.52930150730368,1.52995904520738,1.53566023323503,1.5271796258079,1.5271796258079,1.64471505812092,1.5271796258079
14514,1.5271796258079,1.5271796258079,1.54085829579664,1.5271796258079,1.5299782849694,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.58568818635733,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.53152983665232,1.53092274685701,1.5271796258079,1.5271796258079,1.5271796258079,1.51864960831949,1.53180510274212,1.53092062052526,1.5271796258079,1.5271796258079,1.53473861792376,1.58291908232999,1.5271796258079
14525,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.59855272142002,1.51558323220004,1.51093941866996,1.51558323220004,1.51093941866996,1.54590757167038,1.54191057613222,1.5271796258079,1.5271796258079,1.5271796258079,1.52945808015439,1.53049697388924,1.53098439942223,1.5271796258079,1.5271796258079,1.5271796258079,1.56082986144429,1.5271796258079
14896,1.55813863547457,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.59730268123818,1.51284282739702,1.50770896323348,1.51284282739702,1.50770896323348,1.54769758455159,1.54110338632685,1.5271796258079,1.5271796258079,1.5271796258079,1.52483429723716,1.52850579537988,1.52952452837452,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079
15037,1.5271796258079,1.5271796258079,1.53563124635598,1.53011076907096,1.52930365306746,1.52862214802042,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.58365407374682,1.51742473765537,1.51742473765537,1.51742473765537,1.51742473765537,1.53868995287038,1.52922209586427,1.52784286180483,1.5271796258079,1.5271796258079,1.51085382715115,1.52914479668097,1.53017697415847,1.5271796258079,1.5271796258079,1.5271796258079,1.56261412415276,1.5271796258079
15380,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.6297383924018,1.6297383924018,1.5271796258079,1.6297383924018,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.53085043731296,1.53564988132264,1.5271796258079,1.5271796258079,1.5271796258079,1.5277887682845,1.53010436081983,1.52806987555166,1.5271796258079,1.5271796258079,1.5271796258079,1.61235910466759,1.5271796258079
15510,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.59560919754021,1.59560919754021,1.5271796258079,1.59560919754021,1.5271796258079,1.57826314890142,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.53247243858701,1.53236912335488,1.5271796258079,1.5271796258079,1.5271796258079,1.522488998648,1.53012999244006,1.53226152732213,1.53566023323503,1.5271796258079,1.5271796258079,1.5959542243305,1.5271796258079
15606,1.5271796258079,1.5271796258079,1.55318174570236,1.55160988429633,1.52916412462204,1.52954810081607,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.57711334090631,1.5193701088407,1.51734217038513,1.5193701088407,1.51734217038513,1.54157252698412,1.53198908144575,1.52888258859717,1.54098289255669,1.54351592771655,1.53836198556522,1.52972158367158,1.5293937518082,1.5271796258079,1.5271796258079,1.5271796258079,1.5766378289588,1.5271796258079
15654,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.58459531706769,1.58459531706769,1.5271796258079,1.58459531706769,1.5271796258079,1.58591924770639,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5394656843999,1.53156161988771,1.5271796258079,1.5271796258079,1.5271796258079,1.52472645593693,1.52981147123796,1.52950523951007,1.5271796258079,1.5271796258079,1.5271796258079,1.59932322126255,1.5271796258079
15717,1.5271796258079,1.5271796258079,1.55263367121552,1.54376921655998,1.53117772227743,1.52849286261812,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.58259701760049,1.5220090764261,1.51867465837791,1.5220090764261,1.51867465837791,1.54763763035501,1.52780607999647,1.53468033710732,1.52731854593947,1.52727514501813,1.50803050794201,1.53049697388924,1.53022180877732,1.5271796258079,1.5271796258079,1.5271796258079,1.5766378289588,1.5271796258079
16255,1.5271796258079,1.5271796258079,1.57683080742226,1.56141176291147,1.53008727102202,1.5326409874803,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.57808638306803,1.52278301269976,1.52061111599362,1.52278301269976,1.52061111599362,1.54316309100552,1.53543027833233,1.53493205611569,1.55612707688485,1.55683138383254,1.53339329014707,1.52877931887724,1.52877501467299,1.53147049273831,1.5271796258079,1.5271796258079,1.5766378289588,1.5271796258079
16324,1.5271796258079,1.5271796258079,1.54607939506971,1.54088844824523,1.52848424025552,1.52753539228993,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.57780707778351,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.53170563265588,1.52869106190102,1.53048205336281,1.5271796258079,1.5271796258079,1.51969418580719,1.53256726701902,1.53027516860014,1.5271796258079,1.5271796258079,1.5271796258079,1.5766378289588,1.5271796258079
16537,1.5271796258079,1.5271796258079,1.56001551123134,1.54483574851133,1.52953310053251,1.53276518988863,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.59444022952592,1.52039698292252,1.51661347888826,1.52039698292252,1.51661347888826,1.55833888207983,1.54326624003382,1.53874489405844,1.5271796258079,1.5271796258079,1.52562242116502,1.52962736704324,1.52898579849097,1.54176463442812,1.5271796258079,1.5271796258079,1.5766378289588,1.5271796258079
16666,1.5271796258079,1.5271796258079,1.53530170503874,1.53188971430604,1.52734458142473,1.52790991498738,1.5271796258079,1.60153181874471,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.58836097571243,1.51493109110227,1.51255093520997,1.51493109110227,1.51255093520997,1.56306264639024,1.54405965394442,1.52791207757349,1.5271796258079,1.5271796258079,1.52734458142473,1.52956952760074,1.52950738282041,1.53357772659197,1.54710293947693,1.5271796258079,1.5664065154363,1.60153181874471
16741,1.5271796258079,1.5271796258079,1.5420723701429,1.5354012538061,1.5301193130469,1.5324176257427,1.60503965515627,1.5271796258079,1.60503965515627,1.60503965515627,1.5271796258079,1.60503965515627,1.55513475652503,1.58117202228175,1.51683676743097,1.51646600263945,1.51683676743097,1.51646600263945,1.53532244897732,1.52956738503829,1.52893635121141,1.5271796258079,1.5271796258079,1.52328750143101,1.5350131125834,1.52986495420159,1.53147049273831,1.5271796258079,1.5271796258079,1.60400989273615,1.5271796258079
17100,1.5271796258079,1.5271796258079,1.54516759506948,1.53451163108843,1.52794883752473,1.53359238944664,1.5271796258079,1.60153181874471,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.59306413974752,1.51534214545096,1.51160375070292,1.51534214545096,1.51160375070292,1.55290792342947,1.5389096152072,1.53330309804177,1.5271796258079,1.5271796258079,1.52602283289826,1.52979435329547,1.5305545127731,1.54176463442812,1.54708159553609,1.5271796258079,1.5664065154363,1.60153181874471
17121,1.5271796258079,1.5271796258079,1.56585164268651,1.55933486085005,1.52954381514971,1.52948594855594,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.58168912590934,1.51757372150253,1.51561797771581,1.51757372150253,1.51561797771581,1.54619255048563,1.53349601136036,1.53777174341629,1.5271796258079,1.5271796258079,1.52194648019854,1.52953524350753,1.52923497580056,1.53147049273831,1.5271796258079,1.5271796258079,1.5766378289588,1.5271796258079
17525,1.5271796258079,1.5271796258079,1.55403794645345,1.55160988429633,1.52940876383426,1.5295545291222,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.57782007884251,1.51928843077895,1.51690347003137,1.51928843077895,1.51690347003137,1.539439341074,1.53146625312918,1.52730552677174,1.54252500296968,1.53864313764166,1.52635255257529,1.52982430861473,1.52929292399004,1.53147049273831,1.5271796258079,1.5271796258079,1.5766378289588,1.5271796258079
17617,1.5271796258079,1.5271796258079,1.56572790155822,1.55221394642737,1.53180933427715,1.5314938087814,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.58150951065569,1.5220090764261,1.52063814620702,1.5220090764261,1.52063814620702,1.55072266888543,1.53806813195757,1.53447411905531,1.53640192384065,1.53576164997898,1.52192635533733,1.52959952076815,1.52925858659821,1.5271796258079,1.5271796258079,1.5271796258079,1.5766378289588,1.5271796258079
17898,1.5271796258079,1.5271796258079,1.53030931049186,1.5271796258079,1.52724692875593,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.58580143015793,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.54267230630855,1.52760472747943,1.5271796258079,1.5271796258079,1.5271796258079,1.52310542719763,1.52944307228531,1.52846268252376,1.5271796258079,1.5271796258079,1.5271796258079,1.59032621174606,1.5271796258079
18467,1.5271796258079,1.5271796258079,1.53127748809936,1.5271796258079,1.52733807290965,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.58067412408645,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5350131125834,1.52720351040552,1.5271796258079,1.5271796258079,1.5271796258079,1.52091497127584,1.53046499980034,1.5289707507718,1.5271796258079,1.5271796258079,1.5271796258079,1.59032621174606,1.5271796258079
18554,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.58080671964451,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.53528718283686,1.5292564402914,1.5271796258079,1.5271796258079,1.5271796258079,1.52050070032919,1.52959095180728,1.53066101714776,1.5271796258079,1.5271796258079,1.5271796258079,1.55363467191386,1.5271796258079
18635,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.53452830055647,1.5271796258079,1.5271796258079,1.5271796258079,1.58606021135916,1.58606021135916,1.5271796258079,1.58606021135916,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5342280101456,1.53124140905062,1.5271796258079,1.5271796258079,1.5271796258079,1.5297750936425,1.54175463399817,1.53299231865306,1.5271796258079,1.5271796258079,1.5271796258079,1.60108901772767,1.5271796258079
18827,1.5271796258079,1.5271796258079,1.5514396151022,1.53700907422741,1.5295588145307,1.53074617476246,1.5271796258079,1.60153181874471,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.57711170910372,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.53623691335345,1.531754316462,1.53162940513636,1.5271796258079,1.5271796258079,1.52200237073338,1.53088659575961,1.53050336801756,1.53147049273831,1.54565343375412,1.5271796258079,1.5664065154363,1.60153181874471
19310,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.65615643537438,1.65615643537438,1.5271796258079,1.65615643537438,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.53058007963848,1.53474069902722,1.5271796258079,1.5271796258079,1.5271796258079,1.52372859578827,1.53060990300509,1.5301833797956,1.5271796258079,1.5271796258079,1.5271796258079,1.64285637344402,1.5271796258079
20859,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.52744001237247,1.52728816640327,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.52733156415709,1.5271796258079
21057,1.5271796258079,1.5271796258079,1.53802932310927,1.53031144414261,1.53030077563302,1.52797910473598,1.5271796258079,1.60153181874471,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.57709702218049,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.54564756469152,1.53193200498657,1.5271796258079,1.5271796258079,1.5271796258079,1.51915903115247,1.5302837046872,1.53066101714776,1.53147049273831,1.54546748485927,1.5271796258079,1.5664065154363,1.60153181874471
21363,1.5271796258079,1.5271796258079,1.55491594561964,1.52886753215736,1.53324644235936,1.53338909618147,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5821016829946,1.5155623816728,1.5271796258079,1.5155623816728,1.5271796258079,1.54096682049977,1.5370871322275,1.53014707813633,1.5271796258079,1.5271796258079,1.51535838257551,1.53446995056178,1.53134962424151,1.5271796258079,1.54467254099545,1.5271796258079,1.59374914739678,1.60153181874471
21648,1.5271796258079,1.5271796258079,1.57060454035191,1.57972699095195,1.53062907252965,1.53064611037314,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5819320207277,1.51952202193603,1.51625379360365,1.51952202193603,1.51625379360365,1.54832105240522,1.52938517293938,1.53729033229739,1.5271796258079,1.5271796258079,1.51792849331363,1.53350648977492,1.53212641259092,1.5271796258079,1.54565539006476,1.5445780867517,1.59374914739678,1.60153181874471
22201,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.58429987943469,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.53984418882751,1.53097164547241,1.5271796258079,1.5271796258079,1.5271796258079,1.52579100982216,1.52944307228531,1.52934227239517,1.5271796258079,1.5271796258079,1.5271796258079,1.57578481591475,1.5271796258079
22310,1.5271796258079,1.5271796258079,1.56289790952566,1.53494868610529,1.52896000162271,1.52912761452804,1.5271796258079,1.6163920839054,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.59450358468475,1.5157869769335,1.51419022316531,1.5157869769335,1.51419022316531,1.56106822940792,1.53580095922328,1.52794883752473,1.5271796258079,1.5271796258079,1.52162421087959,1.52902878497164,1.52982644808752,1.55337279175276,1.54705636753179,1.53317507243587,1.58173201484616,1.60153181874471
22311,1.5271796258079,1.5271796258079,1.53423009724975,1.53036477709842,1.52843465357344,1.5349860978788,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.58502115666334,1.51484969800874,1.5271796258079,1.51484969800874,1.5271796258079,1.54972774647212,1.53877540956163,1.53169716454565,1.5271796258079,1.5271796258079,1.52181227174248,1.52851010609191,1.52922638927986,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079
22386,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.60153181874471,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.57362853371305,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.53411735846961,1.52989917486748,1.5271796258079,1.5271796258079,1.5271796258079,1.52221682850742,1.53176701439258,1.53176066554068,1.53771854532458,1.54484164474254,1.5271796258079,1.5664065154363,1.60153181874471
22873,1.5271796258079,1.5271796258079,1.56817400190409,1.55191406396328,1.53097802256164,1.53176913062614,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.57791755530892,1.5217943696845,1.52019388397802,1.5217943696845,1.52019388397802,1.54218414095032,1.53292294901484,1.5271861401062,1.5568735884937,1.55015156562711,1.52932725476284,1.5292092149965,1.52886753215736,1.53147049273831,1.5271796258079,1.5271796258079,1.5766378289588,1.5271796258079
23235,1.5271796258079,1.5271796258079,1.56063785376385,1.55645475922421,1.53017697415847,1.52970659799717,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.58597192912728,1.52305432431909,1.5220090764261,1.52305432431909,1.5220090764261,1.53966009817281,1.53060777293041,1.54397474566291,1.52941090830611,1.52874057729522,1.5182437665779,1.53047565846843,1.52941305275214,1.53147049273831,1.5271796258079,1.5271796258079,1.5766378289588,1.5271796258079
23642,1.5271796258079,1.5271796258079,1.52991414434039,1.5271796258079,1.52729901683155,1.5271796258079,1.5271796258079,1.5271796258079,1.59560919754021,1.59560919754021,1.5271796258079,1.59560919754021,1.5271796258079,1.58580143015793,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.53951025646343,1.52882450674525,1.5271796258079,1.5271796258079,1.5271796258079,1.52577569015417,1.53061842304879,1.52883096121949,1.5271796258079,1.5271796258079,1.5271796258079,1.60892076992404,1.5271796258079
24020,1.5271796258079,1.5271796258079,1.54511265784962,1.53378917335698,1.52734458142473,1.52731854593947,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.58401489838701,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5491092712077,1.53256094669835,1.5271796258079,1.5271796258079,1.5271796258079,1.51922487770195,1.53280096090931,1.53022394347745,1.53357772659197,1.5271796258079,1.5271796258079,1.5766378289588,1.5271796258079
24116,1.5271796258079,1.5271796258079,1.55561961127894,1.55630204023163,1.52953524350753,1.52773465834964,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.58872262318858,1.51950615643037,1.51906135215285,1.51950615643037,1.51906135215285,1.54062292966455,1.52857259970167,1.54112747520619,1.5271796258079,1.5271796258079,1.51622378736107,1.53175854920632,1.52974298958998,1.5271796258079,1.5271796258079,1.5271796258079,1.6146211703224,1.58710526331873
24197,1.5271796258079,1.5271796258079,1.61774225338083,1.60372705809232,1.52870182728772,1.52984356294429,1.5271796258079,1.60153181874471,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.58475922770127,1.51947668819965,1.51715625532377,1.51947668819965,1.51715625532377,1.55496603675374,1.52951166936371,1.54101503227795,1.5271796258079,1.5271796258079,1.52016678674042,1.53286196543727,1.5315277175679,1.53975317897557,1.54585677348725,1.58847855759116,1.63944485743155,1.60153181874471
24473,1.5271796258079,1.5271796258079,1.53873879032541,1.53514189533259,1.53205881667574,1.52812820382331,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5865379973285,1.51478455705662,1.51316477332952,1.51478455705662,1.51316477332952,1.54959580966831,1.5389055498667,1.53515435321503,1.5271796258079,1.5271796258079,1.5249178844969,1.53216020090772,1.53080363311509,1.5271796258079,1.5271796258079,1.5271796258079,1.56082986144429,1.5271796258079
24513,1.5271796258079,1.5271796258079,1.54646733153902,1.54519113433745,1.52873411954584,1.52914694433355,1.5271796258079,1.56945328487701,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.58004328601143,1.52113971779507,1.51913859110637,1.52113971779507,1.51913859110637,1.56000650147019,1.53563331700462,1.53994121432254,1.54650043214377,1.55203483324502,1.53696181186411,1.52827717831173,1.52836995455185,1.5271796258079,1.5271796258079,1.5271796258079,1.56330503821862,1.5271796258079
24834,1.5271796258079,1.5271796258079,1.53965402598102,1.54994169336592,1.52784502520435,1.52860491538516,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.58252905366831,1.51673781803747,1.51534214545096,1.51673781803747,1.51534214545096,1.54435552524002,1.52863507140332,1.52722956268379,1.5271796258079,1.5271796258079,1.5178003984489,1.53312887660321,1.53078448239304,1.53357772659197,1.5271796258079,1.54048599126643,1.5766378289588,1.5271796258079
24915,1.5271796258079,1.5271796258079,1.57825018147201,1.56827023513188,1.52841955923569,1.52914050129812,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.59213898554674,1.5220090764261,1.52156596154799,1.5220090764261,1.52156596154799,1.56337221093057,1.53684874196565,1.54519113433745,1.53091211494404,1.53108639810735,1.52421939100565,1.52831817841927,1.52884171815696,1.54375339668197,1.5271796258079,1.5271796258079,1.5766378289588,1.5271796258079
26331,1.5271796258079,1.5271796258079,1.52930579880538,1.5271796258079,1.52749854700426,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.58067412408645,1.5271796258079,1.5271796258079,1.5271796258079,1.5271796258079,1.53758752796712,1.52806987555166,1.5271796258079,1.5271796258079,1.5271796258079,1.51964889553095,1.52967876411207,1.53079937757726,1.5271796258079,1.5271796258079,1.5271796258079,1.57578481591475,1.5271796258079
